SITE_ID,Year,n_30min,n_observed,observed_coverage,n_training_obs,annual_budget_gC_m2_yr,model_only_annual_budget_gC_m2_yr,observed_partial_gC_m2,gapfilled_partial_gC_m2,source_state,log_abs_flux,ERA5_Tair_C_annual,ERA5_Tair_C_sd_annual,ERA5_VSWC_annual,ERA5_VSWC_sd_annual,MAP,MAT,acidity,carbonTot,nitrogenTot,sulfurTot,clayTotal,sandTotal,bulkDensOvenDry,LAI.mean,canopyHeight_m,EcoType,ERA5_Tair_C_annual_site_mean,ERA5_Tair_C_annual_within_site,ERA5_VSWC_annual_site_mean,ERA5_VSWC_annual_within_site
SOAP,2023,17520,1380,0.0787671232876712,4131,0.349882602842006,0.344553534801351,0.0230362006264882,0.326846402215519,1,-0.4560776500956549,12.745844748858586,8.839847565922138,0.2885411529680358,0.10351112385391315,900.35,13.4,21.5851063829787,0.340425531914894,2.72553191489362,0.340425531914894,13.8682926829268,63.3487804878049,1.36,1.16416068302891,24.4,Forest,13.456047814987345,-0.7102030661287593,0.2847921010648251,0.003749051903210676
SOAP,2024,17568,632,0.0359744990892532,4131,0.393053306469681,0.401983857334381,0.00319290784365589,0.389860398626025,1,-0.40554854486648073,13.504565118396945,9.437548722426381,0.30243869535519124,0.10793807771319157,900.35,13.4,21.5851063829787,0.340425531914894,2.72553191489362,0.340425531914894,13.8682926829268,63.3487804878049,1.36,1.16416068302891,24.4,Forest,13.456047814987345,0.04851730340960003,0.2847921010648251,0.017646594290366135
SRER,2021,17520,743,0.0424086757990868,7109,0.2330142209122,0.236059002376747,0.00910075017921146,0.223913470732989,1,-0.6326175712078997,20.72547659817359,8.658140847498489,0.11434954337899553,0.06282893390449676,346,19.3,1.35609756097561,0.025,0.495833333333333,0.025,10.820833333333301,74.1729166666667,1.51297115384615,0.444702824360855,2,Shrubland,20.731417560258983,-0.005940962085393409,0.11622816404593032,-0.0018786206669347966
SRER,2022,17520,3701,0.211244292237443,7109,0.245671711217648,0.234148140783832,0.0694389291121704,0.176232782105478,1,-0.6096448473255467,20.04912956620988,8.99938001437133,0.12470299657534262,0.06000071911620687,346,19.3,1.35609756097561,0.025,0.495833333333333,0.025,10.820833333333301,74.1729166666667,1.51297115384615,0.444702824360855,2,Shrubland,20.731417560258983,-0.6822879940491013,0.11622816404593032,0.008474832529412293
SRER,2023,17520,1142,0.0651826484018265,7109,0.238735396655597,0.240684247517652,0.0129899059495749,0.225745490706022,1,-0.622083182724488,21.031118721461258,9.678632626010744,0.1207921232876715,0.053469603349860714,346,19.3,1.35609756097561,0.025,0.495833333333333,0.025,10.820833333333301,74.1729166666667,1.51297115384615,0.444702824360855,2,Shrubland,20.731417560258983,0.2997011612022753,0.11622816404593032,0.004563959241741175
SRER,2024,17568,1523,0.0866917122040073,7109,0.204104156906039,0.21170575218142,0.0142410094446277,0.189863147461411,1,-0.6901481479676339,21.119945355191195,9.445349667322807,0.10506799294171167,0.053593142133362644,346,19.3,1.35609756097561,0.025,0.495833333333333,0.025,10.820833333333301,74.1729166666667,1.51297115384615,0.444702824360855,2,Shrubland,20.731417560258983,0.38852779493221234,0.11622816404593032,-0.011160171104218658
STEI,2021,17520,127,0.00724885844748858,2148,0.0113650515180501,0.0113574200207389,1.2019977467998e-4,0.0112448517433701,1,-1.9444285530541305,6.998501712328845,12.252138286171828,0.2319523972602739,0.035430116510716134,797.56,4.8,18.325,0.25,2.4375,0.25,5.864,68.7986666666667,1.39363636363636,1.61311471500752,9.5,Forest,6.876566930923613,0.12193478140523162,0.22888294275706764,0.0030694545032062537
STEI,2022,17520,1165,0.0664954337899543,2148,-0.0157880015845479,-0.015795317011279002,-0.00612829161753058,-0.00965970996701747,0,-1.8016728111810827,5.458170662100531,13.149791295809035,0.22435368150684928,0.04367898608181221,797.56,4.8,18.325,0.25,2.4375,0.25,5.864,68.7986666666667,1.39363636363636,1.61311471500752,9.5,Forest,6.876566930923613,-1.4183962688230825,0.22888294275706764,-0.004529261250218353
STEI,2023,17520,573,0.0327054794520548,2148,0.0110960977089323,0.0157065256668104,-0.00598179202535844,0.0170778897342907,1,-1.9548296885106606,7.402939497716844,11.42578336578146,0.23234295091324217,0.06816482553511591,797.56,4.8,18.325,0.25,2.4375,0.25,5.864,68.7986666666667,1.39363636363636,1.61311471500752,9.5,Forest,6.876566930923613,0.5263725667932304,0.22888294275706764,0.003460008156174532
STEI,2024,17568,283,0.0161088342440801,2148,0.0131739313878336,0.0100247984405332,0.00293956455849527,0.0102343668293382,1,-1.8802845698049444,7.646655851548235,10.8413653002243,0.22688274134790518,0.0466385030386308,797.56,4.8,18.325,0.25,2.4375,0.25,5.864,68.7986666666667,1.39363636363636,1.61311471500752,9.5,Forest,6.876566930923613,0.7700889206246213,0.22888294275706764,-0.002000201409162461
STER,2021,17520,728,0.0415525114155251,8427,0.469658826677593,0.455352591206466,0.0348053381001387,0.434853488577454,1,-0.32821751027909857,11.660459474885746,11.950505270496897,0.09911272831050266,0.05088224602260557,432.67,9.7,4.15,0.0755102040816327,0.959183673469388,0.0755102040816327,23.4183673469388,43.8795918367347,1.46295454545455,0.437887662867265,3,Cropland,11.13592349180949,0.524535983076257,0.11517209978213826,-0.016059371471635595
STER,2022,17520,4167,0.237842465753425,8427,0.455976509171083,0.435058180019145,0.114269806874094,0.34170670229699,1,-0.3410575296290791,11.18694063926921,12.814007001904091,0.07828767123287679,0.04256773788621879,432.67,9.7,4.15,0.0755102040816327,0.959183673469388,0.0755102040816327,23.4183673469388,43.8795918367347,1.46295454545455,0.437887662867265,3,Cropland,11.13592349180949,0.051017147459720746,0.11517209978213826,-0.036884428549261467
STER,2023,17521,1364,0.0778494378174762,8427,0.488469994123128,0.485483451696548,0.0413295018925779,0.44714049223055,1,-0.31116210820450946,10.424800228310575,11.269969494862776,0.15623076484018286,0.06106513265576342,432.67,9.7,4.15,0.0755102040816327,0.959183673469388,0.0755102040816327,23.4183673469388,43.8795918367347,1.46295454545455,0.437887662867265,3,Cropland,11.13592349180949,-0.711123263498914,0.11517209978213826,0.041058665058044605
STER,2024,17568,2168,0.123406193078324,8427,0.432177269614527,0.469130913469645,0.0205474305105007,0.411629839104026,1,-0.3643380775875793,11.271493624772422,10.972329337965236,0.1270572347449907,0.05197983520093785,432.67,9.7,4.15,0.0755102040816327,0.959183673469388,0.0755102040816327,23.4183673469388,43.8795918367347,1.46295454545455,0.437887662867265,3,Cropland,11.13592349180949,0.13557013296293263,0.11517209978213826,0.011885134962852442
TALL,2021,17520,305,0.0174086757990868,2167,0.575473877186608,0.561450790889237,0.0203219446475613,0.555151932539047,1,-0.2399743850087936,18.060379566209992,8.24306470668856,0.4422282248858447,0.04840413585976998,1382.68,17.2,9.31153846153846,0.0326923076923077,0.780769230769231,0.0326923076923077,13.7894230769231,67.5086538461538,1.571,1.08305146812169,25,Forest,18.482878457017115,-0.4224988908071232,0.4180572797949885,0.024170945090856155
TALL,2022,17520,1113,0.063527397260274,2167,0.579994745383354,0.596599327849181,0.0115243650800771,0.568470380303277,1,-0.236575940276809,18.237254566209877,9.176039060760633,0.4186082762557079,0.059954779227800625,1382.68,17.2,9.31153846153846,0.0326923076923077,0.780769230769231,0.0326923076923077,13.7894230769231,67.5086538461538,1.571,1.08305146812169,25,Forest,18.482878457017115,-0.2456238908072379,0.4180572797949885,5.509964607193774e-4
TALL,2023,17520,308,0.0175799086757991,2167,0.56830887241412,0.56770823535434,0.0100104766410521,0.558298395773066,1,-0.2454155629510418,19.107260273972727,8.173671154175658,0.39812528538812814,0.07411937592933421,1382.68,17.2,9.31153846153846,0.0326923076923077,0.780769230769231,0.0326923076923077,13.7894230769231,67.5086538461538,1.571,1.08305146812169,25,Forest,18.482878457017115,0.6243818169556121,0.4180572797949885,-0.019931994406860387
TALL,2024,17568,441,0.0251024590163934,2167,0.573609153876421,0.573322800767383,0.0134296814135741,0.560179472462847,1,-0.24138392588875016,18.52661942167587,8.72613741144934,0.4132673326502734,0.06509182781139847,1382.68,17.2,9.31153846153846,0.0326923076923077,0.780769230769231,0.0326923076923077,13.7894230769231,67.5086538461538,1.571,1.08305146812169,25,Forest,18.482878457017115,0.0437409646587561,0.4180572797949885,-0.004789947144715145
TREE,2021,17520,275,0.0156963470319635,1474,0.451043396158698,0.453228788382324,0.00560754480431755,0.44543585135438,1,-0.3457816704505666,6.998501712328845,12.252138286171828,0.2319523972602739,0.035430116510716134,797.56,4.8,22.0183333333333,0.366666666666667,3.01166666666667,0.366666666666667,3.19038461538462,84.3769230769231,1.51297115384615,1.02028354835506,24,Forest,6.876566930923613,0.12193478140523162,0.22888294275706764,0.0030694545032062537
TREE,2022,17520,913,0.0521118721461187,1474,0.434875250245531,0.426076051350307,0.0208682663729499,0.414006983872581,1,-0.3616353073342858,5.458170662100531,13.149791295809035,0.22435368150684928,0.04367898608181221,797.56,4.8,22.0183333333333,0.366666666666667,3.01166666666667,0.366666666666667,3.19038461538462,84.3769230769231,1.51297115384615,1.02028354835506,24,Forest,6.876566930923613,-1.4183962688230825,0.22888294275706764,-0.004529261250218353
TREE,2023,17520,207,0.0118150684931507,1474,0.453930851043743,0.457577894028395,9.89298685216048e-4,0.452941552358527,1,-0.34301029882356154,7.402939497716844,11.42578336578146,0.23234295091324217,0.06816482553511591,797.56,4.8,22.0183333333333,0.366666666666667,3.01166666666667,0.366666666666667,3.19038461538462,84.3769230769231,1.51297115384615,1.02028354835506,24,Forest,6.876566930923613,0.5263725667932304,0.22888294275706764,0.003460008156174532
TREE,2024,17568,79,0.00449681238615665,1474,0.451349462027177,0.453106773290777,6.61735639844016e-4,0.450687726387333,1,-0.3454870698863533,7.646655851548235,10.8413653002243,0.22688274134790518,0.0466385030386308,797.56,4.8,22.0183333333333,0.366666666666667,3.01166666666667,0.366666666666667,3.19038461538462,84.3769230769231,1.51297115384615,1.02028354835506,24,Forest,6.876566930923613,0.7700889206246213,0.22888294275706764,-0.002000201409162461
UKFS,2022,17520,561,0.0320205479452055,1558,-0.240756127690749,-0.245732731571715,-3.22808039829256e-4,-0.24043331965092,0,-0.6184226486574436,12.864728881278523,12.212788110447454,0.31486840753424655,0.05432404751538413,990.63,12.7,20.5307692307692,0.130985915492958,2.11267605633803,0.130985915492958,43.7098591549296,7.48732394366197,1.71173913043478,2.33084356361247,18,Forest,13.670888375813975,-0.8061594945354518,0.3138948562038908,9.735513303557597e-4
UKFS,2023,17520,589,0.0336187214611872,1558,-0.251141114930897,-0.259506321622307,0.00160300328646139,-0.252744118217358,0,-0.6000821803172163,13.948832762556991,10.642509616552337,0.3184128710045661,0.06017640138374285,990.63,12.7,20.5307692307692,0.130985915492958,2.11267605633803,0.130985915492958,43.7098591549296,7.48732394366197,1.71173913043478,2.33084356361247,18,Forest,13.670888375813975,0.277944386743016,0.3138948562038908,0.0045180148006753185
UKFS,2024,17568,408,0.023224043715847,1558,-0.286525068155828,-0.26847045937889,-0.0219730747853326,-0.264551993370496,0,-0.5428373739767358,14.19910348360641,10.905129460232029,0.30840329007285977,0.06856688069417005,990.63,12.7,20.5307692307692,0.130985915492958,2.11267605633803,0.130985915492958,43.7098591549296,7.48732394366197,1.71173913043478,2.33084356361247,18,Forest,13.670888375813975,0.528215107792434,0.3138948562038908,-0.005491566131031023
UNDE,2021,17520,264,0.0150684931506849,1028,0.312752259085878,0.31446165259181,0.00358878753899207,0.309163471546886,1,-0.5047995432195819,6.0252311643833565,11.971927890987786,0.23975185502283108,0.031916244545515726,802.3,4.3,46.7173913043478,0.642028985507246,4.91594202898551,0.642028985507246,5.10566037735849,63.8830188679245,1.7825,2.30936065569582,23,Forest,5.813820914271177,0.21141025011217973,0.23266550967512545,0.007086345347705636
UNDE,2022,17520,402,0.0229452054794521,1028,0.286706326252828,0.284684722211746,0.00581429895121349,0.280892027301615,1,-0.5425627226075186,4.466595319634546,12.804844987878035,0.23121244292237453,0.037159876222941396,802.3,4.3,46.7173913043478,0.642028985507246,4.91594202898551,0.642028985507246,5.10566037735849,63.8830188679245,1.7825,2.30936065569582,23,Forest,5.813820914271177,-1.3472255946366305,0.23266550967512545,-0.00145306675275092
UNDE,2023,17520,250,0.0142694063926941,1028,0.309858297123504,0.311190134767339,0.00158664877112182,0.308271648352383,1,-0.5088368687865581,6.209700342465805,10.942141355421272,0.22516478310502286,0.05073730189847788,802.3,4.3,46.7173913043478,0.642028985507246,4.91594202898551,0.642028985507246,5.10566037735849,63.8830188679245,1.7825,2.30936065569582,23,Forest,5.813820914271177,0.39587942819462807,0.23266550967512545,-0.007500726570102589
UNDE,2024,17568,112,0.0063752276867031,1028,0.31330342119774,0.311796600251177,0.00356149764720067,0.309741923550539,1,-0.5040348613153028,6.5537568306009995,10.712602529999003,0.23453295765027327,0.03490872053143959,802.3,4.3,46.7173913043478,0.642028985507246,4.91594202898551,0.642028985507246,5.10566037735849,63.8830188679245,1.7825,2.30936065569582,23,Forest,5.813820914271177,0.7399359163298227,0.23266550967512545,0.001867447975147818
WOOD,2021,17521,1741,0.0993664745162947,9802,0.222440544468196,0.222069387039089,0.027526460560954098,0.194914083907242,1,-0.6527860486178979,6.609614726027185,13.863070497138034,0.25983952625570766,0.06105291866634509,493.76,4.9,6.84545454545455,1.66323529411765,3.40441176470588,1.66323529411765,29.7940298507463,35.8417910447761,1.50625,0.817542376858546,0.5,Grassland,5.348298954200492,1.261315771826693,0.28425075953399087,-0.024411233278283206
WOOD,2022,17520,3017,0.172203196347032,9802,0.178338465822499,0.176357179919447,0.0284277504860367,0.149910715336462,1,-0.7487549713119115,3.527594178081993,14.986759938785642,0.272039526255708,0.06394910570302106,493.76,4.9,6.84545454545455,1.66323529411765,3.40441176470588,1.66323529411765,29.7940298507463,35.8417910447761,1.50625,0.817542376858546,0.5,Grassland,5.348298954200492,-1.820704776118499,0.28425075953399087,-0.012211233278282885
WOOD,2023,17520,2947,0.168207762557078,9802,0.218814837717822,0.224169385051156,0.0216518296514451,0.197163008066377,1,-0.6599232300773903,5.12246004566198,13.458045159173741,0.28734748858447473,0.05394530122503005,493.76,4.9,6.84545454545455,1.66323529411765,3.40441176470588,1.66323529411765,29.7940298507463,35.8417910447761,1.50625,0.817542376858546,0.5,Grassland,5.348298954200492,-0.22583890853851152,0.28425075953399087,0.0030967290504838596
WOOD,2024,17568,2097,0.119364754098361,9802,0.220702854640042,0.218335431519601,0.0272919152982617,0.19341093934178,1,-0.656192047533002,6.133526867030808,12.476098655662076,0.31777649704007305,0.04749219430288932,493.76,4.9,6.84545454545455,1.66323529411765,3.40441176470588,1.66323529411765,29.7940298507463,35.8417910447761,1.50625,0.817542376858546,0.5,Grassland,5.348298954200492,0.7852279128303161,0.28425075953399087,0.033525737506082176
WREF,2021,17520,20,0.00114155251141553,312,0.374182152342817,0.376125871808312,-0.00191332362178703,0.376095475964604,1,-0.426916930063073,11.099934360730616,8.20066053643788,0.3155271689497715,0.1008384777734563,2225.01,9.2,49.7019230769231,0.467307692307692,3.06923076923077,0.467307692307692,11.8717948717949,52.7153846153846,0.998,1.02028354835506,53,Forest,10.987605581911067,0.11232877881954906,0.3188978532340867,-0.003370684284315195
WREF,2022,17520,145,0.00827625570776256,312,0.379138079685107,0.378151283915012,0.00439253421337684,0.374745545471731,1,-0.4212025927805555,10.8693122146118,8.672635143470854,0.3187616438356163,0.10805516201906801,2225.01,9.2,49.7019230769231,0.467307692307692,3.06923076923077,0.467307692307692,11.8717948717949,52.7153846153846,0.998,1.02028354835506,53,Forest,10.987605581911067,-0.11829336729926787,0.3188978532340867,-1.3620939847042157e-4
WREF,2023,17520,74,0.00422374429223744,312,0.371019200942451,0.36802463126173,0.00421899787296599,0.366800203069485,1,-0.43060361307539574,11.142617009132435,8.23228769404698,0.31127248858447454,0.10771652492787048,2225.01,9.2,49.7019230769231,0.467307692307692,3.06923076923077,0.467307692307692,11.8717948717949,52.7153846153846,0.998,1.02028354835506,53,Forest,10.987605581911067,0.15501142722136763,0.3188978532340867,-0.007625364649612165
WREF,2024,17568,73,0.00415528233151184,312,0.380046188098556,0.381805399794983,5.11730054559025e-4,0.379534458043997,1,-0.4201636179842512,10.83855874316942,7.92687616656669,0.33003011156648454,0.09005712549546764,2225.01,9.2,49.7019230769231,0.467307692307692,3.06923076923077,0.467307692307692,11.8717948717949,52.7153846153846,0.998,1.02028354835506,53,Forest,10.987605581911067,-0.14904683874164704,0.3188978532340867,0.011132258332397837
YELL,2021,17520,217,0.0123858447488584,1388,0.445016556073596,0.445504083949567,0.00536882151060455,0.439647734562992,1,-0.3516238305652893,3.3834817351597604,10.608982622236022,0.31219363584474874,0.04772399296539033,493.44,3.4,12.3777777777778,0.89047619047619,2.32619047619048,0.89047619047619,15.3675,50.9725,1.42545454545455,0.577602406994865,16,Forest,3.0437504444568844,0.339731290702876,0.31864597575448506,-0.0064523399097363154
YELL,2022,17520,476,0.0271689497716895,1388,0.40986536796511,0.417068791788237,0.0069012806738372396,0.402964087291273,1,-0.3873587752739661,2.2509902968035376,11.537112577497714,0.31942745433789943,0.04865614529118428,493.44,3.4,12.3777777777778,0.89047619047619,2.32619047619048,0.89047619047619,15.3675,50.9725,1.42545454545455,0.577602406994865,16,Forest,3.0437504444568844,-0.7927601476533468,0.31864597575448506,7.814785834143745e-4
YELL,2023,17520,111,0.00633561643835616,1388,0.42853714843771,0.431278124746386,-2.67827043525784e-4,0.428804975481235,1,-0.368011523573987,2.7713869863012706,10.759702169726753,0.3307228310502283,0.04264320087057969,493.44,3.4,12.3777777777778,0.89047619047619,2.32619047619048,0.89047619047619,15.3675,50.9725,1.42545454545455,0.577602406994865,16,Forest,3.0437504444568844,-0.2723634581556138,0.31864597575448506,0.01207685529574326
YELL,2024,17568,584,0.0332422586520947,1388,0.462355230849833,0.450562818147507,0.0239206303752808,0.438434600474554,1,-0.3350242236831758,3.7691427595629685,10.353812070525281,0.31223998178506374,0.047717538663955006,493.44,3.4,12.3777777777778,0.89047619047619,2.32619047619048,0.89047619047619,15.3675,50.9725,1.42545454545455,0.577602406994865,16,Forest,3.0437504444568844,0.7253923151060842,0.31864597575448506,-0.00640599396942132
