scale,response,driver,driver_value,fit,lwr,upr
Annual,source_probability,ERA5_VSWC_annual_site_mean,0.3266575930570279,0.9211601229631007,0.6669915746845239,0.9855402392940634
Annual,source_probability,ERA5_VSWC_annual_site_mean,0.33687141508455604,0.9112184042655809,0.624113692565052,0.9844826977145759
Annual,source_probability,ERA5_VSWC_annual_site_mean,0.34656295018088923,0.9007529878532297,0.5793994788392292,0.9835514046707934
Annual,source_probability,ERA5_VSWC_annual_site_mean,0.3520184500695537,0.8943900943333079,0.5527424421392241,0.9830604949345845
Annual,source_probability,ERA5_VSWC_annual_site_mean,0.37535894613805915,0.8629726910092865,0.4312401747698055,0.9812419978193611
Annual,source_probability,ERA5_VSWC_annual_site_mean,0.3965826568231155,0.8279086541285299,0.3210913480201822,0.9799744148562346
Annual,source_probability,ERA5_VSWC_annual_site_mean,0.39667365098825036,0.8277440747539508,0.32064020991191183,0.9799697217914939
Annual,source_probability,ERA5_VSWC_annual_site_mean,0.4180572797949885,0.7855601888151058,0.22329708166515538,0.9790263322585371
Annual,source_probability,ERA5_VSWC_annual_site_mean,0.4218481187084003,0.7773453601002753,0.20814357052598037,0.9788901099177154
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.11517209978213826,-0.6723195856307855,-0.8614503812818273,-0.48318878997974385
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.11622816404593032,-0.6710080725947924,-0.8592752158423012,-0.48274092934728374
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.12327193839575654,-0.6622604970928805,-0.8448088277331935,-0.4797121664525674
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.1424478919096366,-0.6384461196223761,-0.8058403478917519,-0.4710518913530003
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.17554241441725166,-0.5973464449369958,-0.7404760103638308,-0.45421687951016093
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.18332090524290795,-0.5876864342085097,-0.7255718395546541,-0.4498010288623654
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.1857954847855379,-0.5846132847421053,-0.7208751010400212,-0.4483514684441894
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.1902052147975845,-0.5791368960465508,-0.7125628682214016,-0.4457109238717
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.19276132335878424,-0.5759624967089672,-0.7077798893461786,-0.4441451040717557
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.19393623758639608,-0.5745033853854251,-0.7055904075123967,-0.4434163632584536
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.19683724133776878,-0.5709006650133439,-0.7002093993438516,-0.44159193068283625
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.21257060738157182,-0.551361593979534,-0.671709078379811,-0.431014109579257
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.21910402956464198,-0.543247818467449,-0.6602542769864206,-0.42624135994847734
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.22459781202435314,-0.5364251585594713,-0.6508169197065565,-0.422033397412386
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.22888294275706764,-0.5311035081546838,-0.6435878617933151,-0.4186191545160525
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.22946047074536444,-0.5303862833500281,-0.6426227857179267,-0.4181497809821295
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.22951924810365049,-0.5303132884819539,-0.6425246911527795,-0.4181018858111282
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.23266550967512545,-0.5264059854824021,-0.637308063671504,-0.41550390729330017
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.240838096020629,-0.5162565524437146,-0.6240848692328373,-0.4084282356545918
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.24499090587128314,-0.5110992296918044,-0.6175565934639027,-0.40464186591970613
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.24591614329914915,-0.5099501888714306,-0.61612038619357,-0.4037799915492913
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.26992134108637755,-0.4801384331772283,-0.5813683660842703,-0.3789085002701863
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.27563205095815546,-0.4730463738221295,-0.5738552096611389,-0.37223753798312004
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.27720240887663394,-0.4710961659116142,-0.5718419705397677,-0.37035036128346066
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.28425075953399087,-0.4623429071504642,-0.5630876145253695,-0.36159819977555896
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.2846448378178778,-0.461853506245387,-0.5626117615896818,-0.3610952509010921
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.2847921010648251,-0.461670621855946,-0.5624343093512154,-0.36090693436067656
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.2892386525469721,-0.4561485050359802,-0.5571706508321416,-0.35512635923981883
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.2978403292412106,-0.44546619004561666,-0.5475019958810814,-0.34343038421015193
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.2982470496442784,-0.4449610890504249,-0.5470613535202254,-0.3428608245806244
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.30132364735483486,-0.4411403007307699,-0.5437756715238974,-0.33850492993764236
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.3066702173901177,-0.4345004620963806,-0.538262282222858,-0.33073864196990316
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.31325198580097036,-0.4263266460070772,-0.5318071272318327,-0.32084616478232175
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.31476857903650013,-0.4244432077856622,-0.530369974080237,-0.3185164414910874
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.31864597575448506,-0.4196279171677458,-0.5267785115289708,-0.3124773228065207
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.3188297609323978,-0.4193996766478087,-0.5266111873466561,-0.3121881659489613
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.3188978532340867,-0.41931511366771584,-0.5265492598216945,-0.3120809675137371
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.324046814900847,-0.4129206824012533,-0.5219680639380488,-0.30387330086445774
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.3255970371682948,-0.4109954807045835,-0.5206272009139651,-0.30136376049520197
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.3266575930570279,-0.40967838957560393,-0.5197198507095128,-0.2996369284416951
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.33687141508455604,-0.396993971405522,-0.5113777077213489,-0.28261023508969507
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.34656295018088923,-0.38495817486035094,-0.5040745074679244,-0.2658418422527775
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.3520184500695537,-0.37818305759982407,-0.5001995326563915,-0.25616658254325664
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.37535894613805915,-0.34919678667869986,-0.485242318284756,-0.2131512550726437
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.3965826568231155,-0.3228393251207719,-0.4734539800052806,-0.17222467023626323
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.39667365098825036,-0.32272632060214046,-0.47340642386495313,-0.17204621733932776
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.4180572797949885,-0.29617025872369396,-0.4628072408676126,-0.12953327657977529
Annual,magnitude_log_abs,ERA5_VSWC_annual_site_mean,0.4218481187084003,-0.29146246316356605,-0.46103469169466854,-0.12189023463246357
Annual,source_probability,MAP,275,0.7195504913411573,0.12472998098061834,0.9788108088501083
Annual,source_probability,MAP,284.6215508474576,0.72770943424188,0.1328740668737247,0.9789966562966588
Annual,source_probability,MAP,288.31,0.7307975033533931,0.13610836178101274,0.9790683905673441
Annual,source_probability,MAP,300,0.7404372971961346,0.14677794910402664,0.9792975654238213
Annual,source_probability,MAP,319.46,0.7559792317326081,0.16598293193274524,0.9796853677144677
Annual,source_probability,MAP,319.5071355932203,0.7560161013665866,0.1660316738621101,0.9796863167968065
Annual,source_probability,MAP,320,0.7564013956933185,0.1665419825130663,0.9796962436686749
Annual,source_probability,MAP,346,0.7761379771662967,0.19514961808469472,0.9802274630445431
Annual,source_probability,MAP,432.67,0.8335244649045873,0.3134580627170486,0.9821129812738351
Annual,source_probability,MAP,456.51,0.847083272910694,0.3512107475294551,0.9826648600202414
Annual,source_probability,MAP,474.5612118644067,0.8567370888789534,0.3808214478896445,0.98309277213667
Annual,source_probability,MAP,489.74,0.8644571057293932,0.40621604191354166,0.9834593850468006
Annual,source_probability,MAP,493.44,0.8662849626945057,0.41245677951136733,0.9835496976586812
Annual,source_probability,MAP,493.76,0.8664420642744246,0.4129972701503366,0.983557525949015
Annual,source_probability,MAP,539.62,0.8873869970928171,0.4909062173413658,0.9847081777458442
Annual,source_probability,MAP,626.2038559322026,0.9191960061306589,0.6296950352107328,0.9870296902552956
Annual,source_probability,MAP,765.6398474576267,0.9535907341792469,0.7925896114774997,0.9910300495286322
Annual,source_probability,MAP,778.85,0.956007710343405,0.8036181175179645,0.9914092396280673
Annual,source_probability,MAP,797.56,0.9592262790640338,0.8180624727808103,0.9919412314763536
Annual,source_probability,MAP,797.989813559322,0.9592975025916463,0.8183786630915132,0.991953367394431
Annual,source_probability,MAP,802.3,0.9600051768193576,0.8215116669758916,0.992074827127198
Annual,source_probability,MAP,833.0591779661013,0.9647233276041663,0.841963415045741,0.9929266941930295
Annual,source_probability,MAP,850.63,0.9671730153086725,0.852248929133882,0.9933989478168256
Annual,source_probability,MAP,870.38,0.9697303988172126,0.8627138151998102,0.9939144435345775
Annual,source_probability,MAP,900.35,0.9732461468387096,0.8766042166604832,0.9946604411900056
Annual,source_probability,MAP,900.371406779661,0.9732485102925771,0.8766133505773027,0.994660956880622
Annual,source_probability,MAP,925.61,0.9758981747356689,0.8866726860680231,0.9952504553420117
Annual,source_probability,MAP,956.7339830508477,0.9788149816234001,0.8973146562164469,0.9959232073195001
Annual,source_probability,MAP,982.55,0.9809698706676512,0.904876439203024,0.9964328500954619
Annual,source_probability,MAP,990.63,0.9815990492327115,0.9070355901622549,0.9965830911437508
Annual,source_probability,MAP,995.7106864406778,0.9819841751301204,0.908346360228024,0.9966752822932142
Annual,source_probability,MAP,1004.54,0.9826347151930407,0.9105417712293811,0.9968313019204632
Annual,source_probability,MAP,1068.4113983050856,0.986700023000319,0.9237426374210419,0.9978039312952591
Annual,source_probability,MAP,1074.65,0.9870427495583495,0.9248165937798856,0.9978847204571404
Annual,source_probability,MAP,1125.5,0.9895296417471532,0.9324514776685986,0.9984568605962544
Annual,source_probability,MAP,1168,0.9912411905198731,0.9375747524530529,0.998828700058226
Annual,source_probability,MAP,1181.2451271186437,0.9917156016777703,0.938982456303341,0.9989272851668717
Annual,source_probability,MAP,1216.09,0.9928453901403035,0.9423260815871718,0.9991522611341845
Annual,source_probability,MAP,1227.82,0.9931901889260271,0.943346980260921,0.9992178071351763
Annual,source_probability,MAP,1229.530152542373,0.9932390603937937,0.943491803105098,0.999226968198388
Annual,source_probability,MAP,1246,0.9936922468948339,0.9448370209122429,0.9993103080991427
Annual,source_probability,MAP,1285.6502966101693,0.994663213940331,0.9477438039264738,0.9994781641100431
Annual,source_probability,MAP,1307.97,0.9951428031401733,0.9492008187246316,0.9995550525643859
Annual,source_probability,MAP,1340.32,0.9957627782514197,0.9511182981812598,0.9996478028443835
Annual,source_probability,MAP,1375,0.9963401182398256,0.9529541169266942,0.9997267560496887
Annual,source_probability,MAP,1375.0325423728812,0.9963406213922386,0.9529557441468905,0.999726821517348
Annual,source_probability,MAP,1382.68,0.9964569712159203,0.9533335070386704,0.9997417978795811
Annual,source_probability,MAP,1384.638,0.9964861631184216,0.9534287666242912,0.999745504199765
Annual,magnitude_log_abs,MAP,275,-0.4987812758798724,-0.6913749626577856,-0.3061875891019592
Annual,magnitude_log_abs,MAP,284.6215508474576,-0.49844110319069235,-0.6889699400244199,-0.3079122663569648
Annual,magnitude_log_abs,MAP,288.31,-0.4983106970132458,-0.6880498341097875,-0.30857155991670415
Annual,magnitude_log_abs,MAP,300,-0.49789739371115227,-0.6851407229768804,-0.3106540644454241
Annual,magnitude_log_abs,MAP,319.46,-0.4972093798310206,-0.680322676775827,-0.31409608288621416
Annual,magnitude_log_abs,MAP,319.5071355932203,-0.4972077133386062,-0.680311045376556,-0.3141043813006565
Annual,magnitude_log_abs,MAP,320,-0.49719028797617626,-0.6801894353335974,-0.3141911406187551
Annual,magnitude_log_abs,MAP,346,-0.4962710505207073,-0.6738048111999283,-0.3187372898414863
Annual,magnitude_log_abs,MAP,432.67,-0.49320680781818854,-0.6530205542000685,-0.33339306143630854
Annual,magnitude_log_abs,MAP,456.51,-0.4923639377820971,-0.6474622519233145,-0.33726562364087964
Annual,magnitude_log_abs,MAP,474.5612118644067,-0.49172573201046754,-0.6433068956121974,-0.3401445684087377
Annual,magnitude_log_abs,MAP,489.74,-0.49118908160343433,-0.6398509733334854,-0.34252718987338326
Annual,magnitude_log_abs,MAP,493.44,-0.49105826704246375,-0.6390140994094785,-0.343102434675449
Annual,magnitude_log_abs,MAP,493.76,-0.49104695335070414,-0.6389418257969921,-0.3431520809044161
Annual,magnitude_log_abs,MAP,539.62,-0.48942555990040404,-0.628768083674227,-0.3500830361265811
Annual,magnitude_log_abs,MAP,626.2038559322026,-0.4863643628461039,-0.6107506279690132,-0.3619780977231945
Annual,magnitude_log_abs,MAP,765.6398474576267,-0.4814345633826188,-0.586439154788796,-0.37642997197644157
Annual,magnitude_log_abs,MAP,778.85,-0.4809675146514878,-0.5845373711803507,-0.37739765812262493
Annual,magnitude_log_abs,MAP,797.56,-0.48030601723641764,-0.5819868921244422,-0.37862514234839306
Annual,magnitude_log_abs,MAP,797.989813559322,-0.4802908210547793,-0.5819303367167239,-0.3786513053928347
Annual,magnitude_log_abs,MAP,802.3,-0.4801384331772283,-0.5813683660842703,-0.3789085002701863
Annual,magnitude_log_abs,MAP,833.0591779661013,-0.47905093362007933,-0.5776398109834229,-0.3804620562567358
Annual,magnitude_log_abs,MAP,850.63,-0.47842971216865865,-0.5757419294604804,-0.3811174948768369
Annual,magnitude_log_abs,MAP,870.38,-0.4777314452553698,-0.57382063166122,-0.38164225884951963
Annual,magnitude_log_abs,MAP,900.35,-0.47667184731150813,-0.5713519516161872,-0.38199174300682903
Annual,magnitude_log_abs,MAP,900.371406779661,-0.4766710904686749,-0.5713503858757099,-0.38199179506163994
Annual,magnitude_log_abs,MAP,925.61,-0.4757787727682334,-0.5697050111153898,-0.381852534421077
Annual,magnitude_log_abs,MAP,956.7339830508477,-0.47467837542270575,-0.5682363158629815,-0.38112043498243
Annual,magnitude_log_abs,MAP,982.55,-0.4737656427407565,-0.5674924900458781,-0.38003879543563485
Annual,magnitude_log_abs,MAP,990.63,-0.4734799720238262,-0.5673478994500858,-0.3796120445975666
Annual,magnitude_log_abs,MAP,995.7106864406778,-0.47330034289783524,-0.5672783919665599,-0.37932229382911054
Annual,magnitude_log_abs,MAP,1004.54,-0.4729881799851503,-0.5671967269853103,-0.3787796329849903
Annual,magnitude_log_abs,MAP,1068.4113983050856,-0.470729988383027,-0.5680433471977205,-0.37341662956833344
Annual,magnitude_log_abs,MAP,1074.65,-0.47050942083119174,-0.5682561619662451,-0.3727626796961384
Annual,magnitude_log_abs,MAP,1125.5,-0.4687116045000151,-0.5707853176968963,-0.36663789130313384
Annual,magnitude_log_abs,MAP,1168,-0.46720900481319094,-0.5738937808548751,-0.3605242287715068
Annual,magnitude_log_abs,MAP,1181.2451271186437,-0.4667407195458869,-0.5750287288995686,-0.3584527101922053
Annual,magnitude_log_abs,MAP,1216.09,-0.46550876907344096,-0.5783553120589648,-0.3526622260879171
Annual,magnitude_log_abs,MAP,1227.82,-0.4650940515598775,-0.5795786796310596,-0.35060942348869534
Annual,magnitude_log_abs,MAP,1229.530152542373,-0.4650335886263577,-0.5797611433062132,-0.35030603394650217
Annual,magnitude_log_abs,MAP,1246,-0.46445129244678424,-0.5815699159380532,-0.34733266895551523
Annual,magnitude_log_abs,MAP,1285.6502966101693,-0.4630494448404566,-0.5862807335990151,-0.33981815608189814
Annual,magnitude_log_abs,MAP,1307.97,-0.4622603253269609,-0.5891328151419638,-0.33538783551195794
Annual,magnitude_log_abs,MAP,1340.32,-0.46111658180063714,-0.5934930385749799,-0.32874012502629435
Annual,magnitude_log_abs,MAP,1375,-0.4598904604561886,-0.5984321311696852,-0.321348789742692
Annual,magnitude_log_abs,MAP,1375.0325423728812,-0.4598893099112639,-0.5984368835548932,-0.3213417362676346
Annual,magnitude_log_abs,MAP,1382.68,-0.4596189318539578,-0.5995594817704548,-0.31967838193746084
Annual,magnitude_log_abs,MAP,1384.638,-0.4595497062025036,-0.5998487338852065,-0.3192506785198007
Annual,source_probability,acidity,1.35609756097561,0.990760854284986,0.8857069465870369,0.9993265527281292
Annual,source_probability,acidity,1.4,0.9907085996969437,0.8855513233802798,0.9993198918639091
Annual,source_probability,acidity,1.4876628010704718,0.9906033821352708,0.8852393992545594,0.9993063983648833
Annual,source_probability,acidity,1.72631578947368,0.9903109209482535,0.8843821334952056,0.9992683236936205
Annual,source_probability,acidity,2.478570472792149,0.9893288062062751,0.8815994142737357,0.9991344621072491
Annual,source_probability,acidity,2.65,0.9890915638611444,0.8809473976727562,0.9991007667273899
Annual,source_probability,acidity,3.01714285714286,0.98856578531635,0.8795275708771343,0.9990242482162736
Annual,source_probability,acidity,3.70909090909091,0.9875058748239661,0.8767605304736125,0.9988624534213497
Annual,source_probability,acidity,3.787931432973805,0.9873791147881316,0.8764373530740405,0.9988424428980245
Annual,source_probability,acidity,4.15,0.9867804869597496,0.8749314739638208,0.9987460768981661
Annual,source_probability,acidity,4.637154434753988,0.9859306444235862,0.8728469050096551,0.9986040811948486
Annual,source_probability,acidity,4.82233009708738,0.9855936663645776,0.8720361732784236,0.9985461267646054
Annual,source_probability,acidity,5.56585365853658,0.9841587132448594,0.8686728747780347,0.9982891623207157
Annual,source_probability,acidity,6.04117647058824,0.9831686099643713,0.8664265231234914,0.9981025487261171
Annual,source_probability,acidity,6.11274358741956,0.9830143577866808,0.8660814271527429,0.9980728107735298
Annual,source_probability,acidity,6.84545454545455,0.9813530312754877,0.8624387741935421,0.9977415200985539
Annual,source_probability,acidity,7.2680909836472924,0.9803233091495924,0.860241734278834,0.9975263806926373
Annual,source_probability,acidity,7.51129032258064,0.9797057237787805,0.8589435963853288,0.997393880161598
Annual,source_probability,acidity,7.775,0.9790145991599459,0.8575067797645576,0.9972425961117417
Annual,source_probability,acidity,9.31153846153846,0.9745059358331694,0.8484685433722622,0.9961824826475763
Annual,source_probability,acidity,10.0529411764706,0.9720054428659224,0.8436470548281969,0.9955442061788112
Annual,source_probability,acidity,10.340922019655338,0.9709712570069929,0.8416826994288836,0.9952706122983885
Annual,source_probability,acidity,10.5814285714286,0.9700792401945539,0.8400003377019029,0.9950303302700129
Annual,source_probability,acidity,12.3777777777778,0.9625255906195419,0.8260745872633368,0.9928519801546978
Annual,source_probability,acidity,12.567636534839936,0.9616274377173419,0.824445376726871,0.9925776400825741
Annual,source_probability,acidity,12.9,0.9600051768193576,0.8215116669758916,0.992074827127198
Annual,source_probability,acidity,14.102458742194441,0.9535702357902471,0.8099452190744748,0.9899977287441365
Annual,source_probability,acidity,14.2223684210526,0.95287698646192,0.8087024527142582,0.9897669582572692
Annual,source_probability,acidity,14.2513513513514,0.9527079529711332,0.8083994577543964,0.9897105039784094
Annual,source_probability,acidity,16.8493150684932,0.9349965457414039,0.776444399220002,0.9834899798064568
Annual,source_probability,acidity,17.004843655676847,0.9337600582187419,0.7741837050974033,0.9830398699089075
Annual,source_probability,acidity,17.4175,0.9303727287737833,0.7679631075204626,0.9818008326249265
Annual,source_probability,acidity,17.68782437555751,0.9280675794378173,0.763705689841968,0.980953665692642
Annual,source_probability,acidity,17.7473684210526,0.927550449732639,0.7627478105954235,0.9807632703662398
Annual,source_probability,acidity,18.325,0.9223532346790139,0.7530625166373984,0.9788451384292803
Annual,source_probability,acidity,18.3981818181818,0.9216709181060594,0.7517829318017083,0.9785929315319107
Annual,source_probability,acidity,20.5307692307692,0.8992345411291305,0.7086537916409453,0.9703628579026912
Annual,source_probability,acidity,21.2353846153846,0.8906487173169685,0.6916420145602586,0.9672945755716054
Annual,source_probability,acidity,21.5851063829787,0.8861533948876102,0.6826383174628101,0.9657147443391578
Annual,source_probability,acidity,21.637937252073556,0.8854604691360369,0.6812450216250097,0.9654729923946325
Annual,source_probability,acidity,21.7769230769231,0.8836199855164771,0.6775375794078565,0.9648332453312226
Annual,source_probability,acidity,21.97516590612775,0.8809504087694768,0.6721433973587619,0.9639115618941204
Annual,source_probability,acidity,22.0183333333333,0.880362130586448,0.6709521763481202,0.9637094704869347
Annual,source_probability,acidity,40.2038461538462,0.4104385499519849,0.06463544816518653,0.8752139705363489
Annual,source_probability,acidity,43,0.32635559561478894,0.03582635953462432,0.8633217540224893
Annual,source_probability,acidity,46.7173913043478,0.23028037372565163,0.015813341130430238,0.8478070725747521
Annual,source_probability,acidity,49.7019230769231,0.16886161672283687,0.008065311502969227,0.8354356167982011
Annual,source_probability,acidity,49.747120102243805,0.16804071300354215,0.007982861836422207,0.8352482206754955
Annual,source_probability,acidity,60.3684210526316,0.048485801627008995,6.878084870636567e-4,0.7904673648955661
Annual,source_probability,acidity,60.46978947368423,0.04788299521429208,6.717479122013829e-4,0.7900290373445712
Annual,magnitude_log_abs,acidity,1.35609756097561,-0.4523531884003493,-0.5744342063243497,-0.3302721704763489
Annual,magnitude_log_abs,acidity,1.4,-0.45245885804032054,-0.5744117109183878,-0.33050600516225326
Annual,magnitude_log_abs,acidity,1.4876628010704718,-0.45266985535240245,-0.5743676625344786,-0.3309720481703263
Annual,magnitude_log_abs,acidity,1.72631578947368,-0.4532442739023289,-0.5742536694077515,-0.33223487839690635
Annual,magnitude_log_abs,acidity,2.478570472792149,-0.45505489042659014,-0.5739525281573645,-0.3361572526958157
Annual,magnitude_log_abs,acidity,2.65,-0.45546750751172355,-0.5738966005491829,-0.3370384144742642
Annual,magnitude_log_abs,acidity,3.01714285714286,-0.4563511908421814,-0.5737931593502874,-0.33890922233407533
Annual,magnitude_log_abs,acidity,3.70909090909091,-0.45801665415476683,-0.5736604696470293,-0.3423728386625044
Annual,magnitude_log_abs,acidity,3.787931432973805,-0.45820641695517117,-0.5736506470391991,-0.3427621868711432
Annual,magnitude_log_abs,acidity,4.15,-0.4590778868774072,-0.5736198004047205,-0.34453597335009384
Annual,magnitude_log_abs,acidity,4.637154434753988,-0.46025042842349856,-0.5736160075961827,-0.3468848492508144
Annual,magnitude_log_abs,acidity,4.82233009708738,-0.4606961313503754,-0.5736261663047346,-0.3477660963960162
Annual,magnitude_log_abs,acidity,5.56585365853658,-0.4624857327664793,-0.5737332115243905,-0.35123825400856806
Annual,magnitude_log_abs,acidity,6.04117647058824,-0.4636297965482593,-0.5738588255107084,-0.3534007675858102
Annual,magnitude_log_abs,acidity,6.11274358741956,-0.4638020528428388,-0.5738817002196858,-0.3537224054659919
Annual,magnitude_log_abs,acidity,6.84545454545455,-0.46556562919210537,-0.5741769994221892,-0.35695425896202154
Annual,magnitude_log_abs,acidity,7.2680909836472924,-0.46658288110919677,-0.5743991073657149,-0.35876665485267867
Annual,magnitude_log_abs,acidity,7.51129032258064,-0.46716824235921867,-0.5745445126325678,-0.35979197208586955
Annual,magnitude_log_abs,acidity,7.775,-0.467802970344476,-0.5747169367899041,-0.3608890038990479
Annual,magnitude_log_abs,acidity,9.31153846153846,-0.47150129484855446,-0.5760369712369189,-0.3669656184601901
Annual,magnitude_log_abs,acidity,10.0529411764706,-0.4732857915576563,-0.5768736488222834,-0.3696979342930292
Annual,magnitude_log_abs,acidity,10.340922019655338,-0.4739789382869539,-0.5772348751499636,-0.37072300142394415
Annual,magnitude_log_abs,acidity,10.5814285714286,-0.47455781821484316,-0.5775523168741559,-0.37156331955553046
Annual,magnitude_log_abs,acidity,12.3777777777778,-0.47888148628695343,-0.5803874249783405,-0.3773755475955664
Annual,magnitude_log_abs,acidity,12.567636534839936,-0.4793384610462144,-0.5807357801430353,-0.3779411419493935
Annual,magnitude_log_abs,acidity,12.9,-0.4801384331772283,-0.5813683660842703,-0.3789085002701863
Annual,magnitude_log_abs,acidity,14.102458742194441,-0.48303265466449813,-0.5839008340349894,-0.3821644752940069
Annual,magnitude_log_abs,acidity,14.2223684210526,-0.48332126761802835,-0.5841744304156561,-0.3824681048204006
Annual,magnitude_log_abs,acidity,14.2513513513514,-0.4833910272003669,-0.5842411350411965,-0.3825409193595373
Annual,magnitude_log_abs,acidity,16.8493150684932,-0.48964411693180926,-0.5911277187890671,-0.38816051507455135
Annual,magnitude_log_abs,acidity,17.004843655676847,-0.49001846173310376,-0.5915965293106604,-0.3884403941555471
Annual,magnitude_log_abs,acidity,17.4175,-0.49101169236687886,-0.5928709118883684,-0.3891524728453894
Annual,magnitude_log_abs,acidity,17.68782437555751,-0.4916623413985816,-0.5937296282099833,-0.38959505458717997
Annual,magnitude_log_abs,acidity,17.7473684210526,-0.4918056591273849,-0.5939213043748897,-0.3896900138798801
Annual,magnitude_log_abs,acidity,18.325,-0.49319597188311753,-0.5958277543512244,-0.3905641894150107
Annual,magnitude_log_abs,acidity,18.3981818181818,-0.4933721146339887,-0.596075334502479,-0.39066889476549843
Annual,magnitude_log_abs,acidity,20.5307692307692,-0.49850508102727015,-0.6038702853151107,-0.39313987673942963
Annual,magnitude_log_abs,acidity,21.2353846153846,-0.5002010335908427,-0.606683683703606,-0.3937183834780793
Annual,magnitude_log_abs,acidity,21.5851063829787,-0.5010427857598108,-0.6081220067514269,-0.3939635647681946
Annual,magnitude_log_abs,acidity,21.637937252073556,-0.5011699454129115,-0.6083416654508372,-0.39399822537498574
Annual,magnitude_log_abs,acidity,21.7769230769231,-0.5015044731156844,-0.6089224914022674,-0.39408645482910126
Annual,magnitude_log_abs,acidity,21.97516590612775,-0.5019816276623212,-0.6097583155067849,-0.39420493981785754
Annual,magnitude_log_abs,acidity,22.0183333333333,-0.5020855281879562,-0.6099414566057543,-0.39422959977015803
Annual,magnitude_log_abs,acidity,40.2038461538462,-0.5458565950156595,-0.7124102007695764,-0.37930298926174266
Annual,magnitude_log_abs,acidity,43,-0.5525867124486132,-0.7308936978900982,-0.37427972700712836
Annual,magnitude_log_abs,acidity,46.7173913043478,-0.5615341743548725,-0.7560407321387167,-0.36702761657102834
Annual,magnitude_log_abs,acidity,49.7019230769231,-0.5687177023068279,-0.7766098313852424,-0.36082557322841347
Annual,magnitude_log_abs,acidity,49.747120102243805,-0.5688264879119,-0.7769235488502921,-0.3607294269735079
Annual,magnitude_log_abs,acidity,60.3684210526316,-0.5943911051038975,-0.8520394810217675,-0.3367427291860275
Annual,magnitude_log_abs,acidity,60.46978947368423,-0.5946350907410309,-0.8527671368312157,-0.3365030446508462
Annual,source_probability,carbonTot,0.0223880597014925,0.6544983189968432,0.264962533285757,0.9087175735113205
Annual,source_probability,carbonTot,0.0242718446601942,0.6608755024792093,0.2744953943686932,0.9093998748318256
Annual,source_probability,carbonTot,0.02446745927266745,0.6615344315103586,0.275495048466877,0.9094714443817277
Annual,source_probability,carbonTot,0.025,0.6633251212688669,0.278225582788314,0.90966697784464845
